student_id,timestamp,component,context,event_name
SYN2024_011,2024-11-24 21:07:08,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-25 13:34:00,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-25 18:24:17,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-25 18:40:40,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-25 20:11:29,Quiz,Test: 2,Quiz attempt viewed
SYN2024_011,2024-11-25 20:24:05,Assignment,Zadaća: 1,Submission status viewed
SYN2024_011,2024-11-25 20:48:57,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-26 14:16:00,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-26 14:30:06,Forum,Course forum,Discussion viewed
SYN2024_011,2024-11-26 16:05:48,Assignment,Zadaća: 2,Submission status viewed
SYN2024_011,2024-11-26 17:14:37,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-26 17:20:47,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-26 21:15:12,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 13:09:20,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 13:17:25,Quiz,Test: 1,Quiz attempt viewed
SYN2024_011,2024-11-27 14:48:01,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 16:04:43,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 18:41:09,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 19:50:16,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-27 20:00:59,Assignment,Zadaća: 3,Submission status viewed
SYN2024_011,2024-11-28 13:13:56,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 14:02:39,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 16:19:56,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 16:24:55,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 19:10:11,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 19:16:06,Assignment,Zadaća: 2,Submission status viewed
SYN2024_011,2024-11-28 20:49:27,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-28 21:37:21,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-29 13:12:18,Assignment,Zadaća: 3,Submission status viewed
SYN2024_011,2024-11-29 13:35:50,Assignment,Zadaća: 2,Submission status viewed
SYN2024_011,2024-11-29 14:12:36,Assignment,Zadaća: 1,Submission status viewed
SYN2024_011,2024-11-29 15:25:01,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-29 16:01:44,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-11-29 16:57:46,Quiz,Test: 3,Quiz attempt viewed
SYN2024_011,2024-11-29 17:28:51,Forum,Course forum,Discussion viewed
SYN2024_011,2024-11-29 17:29:31,Quiz,Test: 3,Quiz attempt viewed
SYN2024_011,2024-11-29 18:45:13,Forum,Course forum,Discussion viewed
SYN2024_011,2024-11-30 15:37:17,Quiz,Test: 3,Quiz attempt viewed
SYN2024_011,2024-11-30 15:55:04,Quiz,Test: 3,Quiz attempt viewed
SYN2024_011,2024-11-30 16:50:34,Assignment,Zadaća: 3,Submission status viewed
SYN2024_011,2024-11-30 20:34:38,Quiz,Test: 3,Quiz attempt viewed
SYN2024_011,2024-12-01 13:36:48,Quiz,Test: 1,Quiz attempt viewed
SYN2024_011,2024-12-01 13:36:52,Assignment,Zadaća: 1,Submission status viewed
SYN2024_011,2024-12-01 16:16:41,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-12-01 18:59:52,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-12-01 20:03:04,Assignment,Zadaća: 1,Submission status viewed
SYN2024_011,2024-12-01 20:28:04,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_011,2024-12-01 23:06:03,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_011,2024-12-02 12:10:25,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_011,2024-12-02 20:00:10,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-09 09:15:53,Quiz,Test: 1,Quiz attempt viewed
SYN2024_012,2024-10-09 12:52:28,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-11 16:09:08,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-11 18:15:44,Assignment,Zadaća: 1,Submission status viewed
SYN2024_012,2024-10-12 20:08:59,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-13 10:03:08,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-15 19:10:13,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-25 17:49:23,Assignment,Zadaća: 2,Submission status viewed
SYN2024_012,2024-10-25 20:58:50,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-28 15:40:09,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-28 21:38:37,Assignment,Zadaća: 2,Assignment submitted
SYN2024_012,2024-10-31 14:46:50,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_012,2024-10-31 18:13:55,Assignment,Zadaća: 3,Submission status viewed
SYN2024_012,2024-11-01 09:20:08,Quiz,Test: 1,Quiz attempt viewed
SYN2024_012,2024-11-05 13:43:49,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-05 21:31:01,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-06 12:02:51,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-06 19:04:20,Assignment,Zadaća: 3,Assignment submitted
SYN2024_012,2024-11-08 21:38:53,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-13 23:13:17,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-15 12:39:42,Assignment,Zadaća: 3,Submission status viewed
SYN2024_012,2024-11-19 17:28:18,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-20 14:19:58,Assignment,Zadaća: 2,Submission status viewed
SYN2024_012,2024-11-20 18:25:47,Assignment,Zadaća: 2,Submission status viewed
SYN2024_012,2024-11-21 14:41:28,Forum,Course forum,Discussion viewed
SYN2024_012,2024-11-21 16:49:04,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-21 19:25:33,Quiz,Test: 3,Quiz attempt viewed
SYN2024_012,2024-11-22 15:50:05,Forum,Course forum,Discussion viewed
SYN2024_012,2024-11-22 16:36:47,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-23 13:36:09,Assignment,Zadaća: 1,Submission status viewed
SYN2024_012,2024-11-23 17:30:53,Quiz,Test: 3,Quiz attempt viewed
SYN2024_012,2024-11-24 12:44:59,Assignment,Zadaća: 1,Submission status viewed
SYN2024_012,2024-11-24 18:14:28,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-24 19:33:08,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-26 11:45:36,Assignment,Zadaća: 1,Submission status viewed
SYN2024_012,2024-11-26 14:57:23,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-26 15:42:59,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-26 17:30:01,Forum,Course forum,Discussion viewed
SYN2024_012,2024-11-26 17:36:32,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-28 13:31:23,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-28 18:04:59,Assignment,Zadaća: 1,Assignment submitted
SYN2024_012,2024-11-29 09:12:57,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-29 21:41:43,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_012,2024-11-29 21:53:29,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_012,2024-12-01 08:20:38,Quiz,Test: 2,Quiz attempt viewed
SYN2024_012,2024-12-02 16:30:49,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-09 18:42:07,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-10 17:22:22,Forum,Course forum,Discussion viewed
SYN2024_013,2024-10-11 13:56:47,Forum,Course forum,Discussion viewed
SYN2024_013,2024-10-11 15:55:48,Forum,Course forum,Discussion viewed
SYN2024_013,2024-10-14 18:57:48,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-17 19:30:38,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-10-17 22:47:41,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-18 16:10:16,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-19 15:00:30,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-20 17:38:42,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-21 18:19:57,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-10-22 17:54:18,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-24 13:54:00,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-26 16:27:08,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-10-27 09:57:44,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-27 13:29:55,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-28 16:06:17,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-29 15:09:21,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-10-29 19:06:53,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-10-29 21:46:57,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-01 22:39:06,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-03 12:56:53,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-03 20:00:44,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-03 22:10:05,Assignment,Zadaća: 1,Submission status viewed
SYN2024_013,2024-11-10 18:19:17,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-11-17 12:59:00,Assignment,Zadaća: 1,Submission status viewed
SYN2024_013,2024-11-18 18:21:20,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-19 18:50:26,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-20 14:30:56,Assignment,Zadaća: 2,Submission status viewed
SYN2024_013,2024-11-20 16:31:52,Assignment,Zadaća: 3,Submission status viewed
SYN2024_013,2024-11-20 22:08:44,Assignment,Zadaća: 1,Assignment submitted
SYN2024_013,2024-11-20 22:54:36,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-21 17:06:59,Assignment,Zadaća: 2,Assignment submitted
SYN2024_013,2024-11-21 17:31:07,Assignment,Zadaća: 3,Assignment submitted
SYN2024_013,2024-11-24 14:27:16,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-11-24 17:17:54,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-24 19:05:04,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-27 20:36:14,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 13:07:09,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 13:30:50,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-29 13:53:56,Quiz,Test: 3,Quiz attempt viewed
SYN2024_013,2024-11-29 14:53:31,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 15:00:44,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-29 15:18:32,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 15:21:27,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-29 15:45:26,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 17:17:19,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-29 18:45:50,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 20:54:01,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 20:54:56,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 22:20:43,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 23:00:03,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-11-29 23:05:32,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-29 23:15:51,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 12:27:27,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 13:27:52,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 15:19:13,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-30 16:03:39,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-30 16:47:23,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 17:23:01,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-30 17:58:26,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 18:19:30,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 18:33:44,Assignment,Zadaća: 1,Submission status viewed
SYN2024_013,2024-11-30 19:16:53,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-30 19:53:07,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-11-30 20:55:06,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-11-30 21:27:10,Forum,Course forum,Discussion viewed
SYN2024_013,2024-11-30 23:55:07,Assignment,Zadaća: 3,Submission status viewed
SYN2024_013,2024-12-01 12:57:04,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-12-01 14:24:04,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-12-01 14:40:30,Forum,Course forum,Discussion viewed
SYN2024_013,2024-12-01 15:13:57,Quiz,Test: 3,Quiz attempt viewed
SYN2024_013,2024-12-01 16:28:48,Forum,Course forum,Discussion viewed
SYN2024_013,2024-12-01 16:48:41,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-01 16:50:22,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-01 16:54:45,Assignment,Zadaća: 3,Submission status viewed
SYN2024_013,2024-12-01 16:55:40,Forum,Course forum,Discussion viewed
SYN2024_013,2024-12-01 16:55:44,Assignment,Zadaća: 3,Submission status viewed
SYN2024_013,2024-12-01 16:58:20,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-12-01 18:10:47,Forum,Course forum,Discussion viewed
SYN2024_013,2024-12-01 19:39:47,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-01 19:42:07,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-01 20:14:13,Assignment,Zadaća: 2,Submission status viewed
SYN2024_013,2024-12-02 10:08:19,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-12-02 15:00:21,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 15:37:36,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 16:08:13,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 16:10:15,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 16:42:01,Quiz,Test: 1,Quiz attempt viewed
SYN2024_013,2024-12-02 16:47:46,Quiz,Test: 3,Quiz attempt viewed
SYN2024_013,2024-12-02 17:38:42,Assignment,Zadaća: 3,Submission status viewed
SYN2024_013,2024-12-02 17:38:52,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 17:50:27,Quiz,Test: 2,Quiz attempt viewed
SYN2024_013,2024-12-02 20:18:26,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 22:06:47,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_013,2024-12-02 22:11:31,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_014,2024-10-10 12:37:22,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_014,2024-10-12 14:41:41,Quiz,Test: 1,Quiz attempt viewed
SYN2024_014,2024-10-13 13:15:27,Quiz,Test: 2,Quiz attempt viewed
SYN2024_014,2024-10-15 15:05:52,Forum,Course forum,Discussion viewed
SYN2024_014,2024-10-18 10:09:54,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_014,2024-10-19 17:14:34,Quiz,Test: 3,Quiz attempt viewed
SYN2024_014,2024-10-24 19:20:37,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_014,2024-10-28 10:03:31,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_014,2024-10-29 23:23:29,Assignment,Zadaća: 2,Submission status viewed
SYN2024_014,2024-11-02 21:00:00,Assignment,Zadaća: 3,Submission status viewed
SYN2024_014,2024-11-03 12:39:47,Assignment,Zadaća: 2,Assignment submitted
SYN2024_014,2024-11-05 16:58:29,Forum,Course forum,Discussion viewed
SYN2024_014,2024-11-05 17:05:03,Assignment,Zadaća: 3,Assignment submitted
SYN2024_014,2024-11-07 06:30:59,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-07 15:04:46,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-09 16:14:17,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-12 21:52:00,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-13 03:47:19,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-13 14:50:34,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-13 14:56:58,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-13 23:41:10,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-16 17:41:28,Assignment,Zadaća: 2,Submission status viewed
SYN2024_014,2024-11-20 17:34:12,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-20 17:52:12,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-20 18:46:12,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-20 19:06:41,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-21 18:32:25,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-22 15:10:57,Quiz,Test: 1,Quiz attempt viewed
SYN2024_014,2024-11-22 22:51:49,Assignment,Zadaća: 1,Assignment submitted
SYN2024_014,2024-11-24 10:20:04,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-25 11:38:20,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-26 16:03:33,Forum,Course forum,Discussion viewed
SYN2024_014,2024-11-26 18:55:50,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-27 11:46:39,Assignment,Zadaća: 3,Submission status viewed
SYN2024_014,2024-11-27 14:53:16,Quiz,Test: 2,Quiz attempt viewed
SYN2024_014,2024-11-27 22:11:18,Assignment,Zadaća: 2,Submission status viewed
SYN2024_014,2024-11-28 12:53:19,Assignment,Zadaća: 1,Submission status viewed
SYN2024_014,2024-11-28 15:14:15,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-29 08:21:23,Assignment,Zadaća: 3,Submission status viewed
SYN2024_014,2024-11-29 14:34:03,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_014,2024-11-29 16:18:21,Assignment,Zadaća: 2,Submission status viewed
SYN2024_014,2024-11-29 16:32:50,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_014,2024-12-01 16:38:21,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_014,2024-12-01 19:01:03,Quiz,Test: 1,Quiz attempt viewed
SYN2024_014,2024-12-02 15:20:56,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-13 15:06:13,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-10-16 15:34:05,Quiz,Test: 1,Quiz attempt viewed
SYN2024_015,2024-10-16 19:41:37,Quiz,Test: 2,Quiz attempt viewed
SYN2024_015,2024-10-19 17:13:38,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-22 13:54:20,Quiz,Test: 2,Quiz attempt viewed
SYN2024_015,2024-10-22 20:26:16,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-23 11:26:48,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-23 17:11:12,Quiz,Test: 3,Quiz attempt viewed
SYN2024_015,2024-10-26 13:55:59,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-26 15:24:36,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-10-29 22:17:11,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-10-31 14:18:07,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-10-31 20:35:31,Assignment,Zadaća: 3,Submission status viewed
SYN2024_015,2024-11-01 16:02:11,Assignment,Zadaća: 3,Submission status viewed
SYN2024_015,2024-11-03 21:07:00,Assignment,Zadaća: 2,Assignment submitted
SYN2024_015,2024-11-03 23:33:40,Assignment,Zadaća: 3,Assignment submitted
SYN2024_015,2024-11-08 14:28:20,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-11-09 19:25:46,Quiz,Test: 1,Quiz attempt viewed
SYN2024_015,2024-11-10 16:39:03,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-11 19:08:10,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-12 19:52:32,Forum,Course forum,Discussion viewed
SYN2024_015,2024-11-17 15:17:44,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-18 18:29:54,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 11:07:59,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 13:29:13,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 13:56:33,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 17:57:05,File,Datoteka: 5 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 18:12:48,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-11-24 18:19:50,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-24 19:22:01,Assignment,Zadaća: 1,Assignment submitted
SYN2024_015,2024-11-25 13:28:44,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-25 16:02:58,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-25 16:29:47,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-25 16:57:16,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-26 12:00:49,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-26 14:31:36,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-26 18:53:29,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-27 18:20:39,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-28 13:38:14,Quiz,Test: 1,Quiz attempt viewed
SYN2024_015,2024-11-28 13:49:47,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-11-28 13:51:05,Quiz,Test: 1,Quiz attempt viewed
SYN2024_015,2024-11-28 16:55:50,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-29 12:16:06,Assignment,Zadaća: 2,Submission status viewed
SYN2024_015,2024-11-29 14:19:27,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-29 15:09:15,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-29 19:29:47,Quiz,Test: 3,Quiz attempt viewed
SYN2024_015,2024-11-29 19:49:54,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-30 09:53:26,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-30 13:18:29,Assignment,Zadaća: 1,Submission status viewed
SYN2024_015,2024-11-30 14:33:53,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-30 15:43:20,Forum,Course forum,Discussion viewed
SYN2024_015,2024-11-30 16:27:08,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-30 20:31:58,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_015,2024-11-30 23:26:13,Quiz,Test: 3,Quiz attempt viewed
SYN2024_015,2024-12-01 11:54:57,File,Datoteka: 8 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-01 13:39:38,Quiz,Test: 2,Quiz attempt viewed
SYN2024_015,2024-12-01 15:58:24,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-01 16:16:16,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-01 16:30:47,File,Datoteka: 4 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-01 17:34:55,File,Datoteka: 1 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-01 17:54:03,Quiz,Test: 3,Quiz attempt viewed
SYN2024_015,2024-12-02 12:16:18,Quiz,Test: 3,Quiz attempt viewed
SYN2024_015,2024-12-02 13:05:31,File,Datoteka: 2 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-02 14:02:57,File,Datoteka: 3 - Learning material.pdf,Course module viewed
SYN2024_015,2024-12-02 14:57:03,Quiz,Test: 2,Quiz attempt viewed
SYN2024_015,2024-12-02 17:33:06,File,Datoteka: 7 - Learning material.pdf,Course module viewed
SYN2024_016,2024-10-09 15:10:08,Quiz,Test: 3,Quiz attempt viewed
SYN2024_016,2024-10-11 08:08:58,File,Datoteka: 6 - Learning material.pdf,Course module viewed
SYN2024_016,2024-10-11 18:48:46,File,Datoteka: 2 - Learning material.pdf,Course module viewed
