all_activity_sum,session_Sum,mean_periodicity_h,median_periodicity_h,mode_periodicity_h,start_learning_before_exam_d,start_learning_before_exam_h,activities_during_learning,best_learning_window_activity_count,weekend_total,homework_time_total,homework_count_total,attempt_quizes_data_start_learning_date_count,time_diff_earliest_quiz_attempt_h,count_attempts_quiz,activity_Night,session_Night,activity_start_learning_before_exam_Night,activity_Morning,session_Morning,activity_start_learning_before_exam_Morning,activity_Afternoon,session_Afternoon,activity_start_learning_before_exam_Afternoon,activity_Evening,session_Evening,activity_start_learning_before_exam_Evening,activity_per_learning_day,activity_per_session,regularity_inverse_mean_periodicity,regularity_inverse_median_periodicity,learning_activity_ratio,student_id,year,learning_window_avg_pm10,activities_x_learning_window_avg_pm10,activity_per_day_x_learning_window_avg_pm10,sessions_x_learning_window_avg_pm10,regularity_x_learning_window_avg_pm10,learning_window_avg_pm2_5,activities_x_learning_window_avg_pm2_5,activity_per_day_x_learning_window_avg_pm2_5,sessions_x_learning_window_avg_pm2_5,regularity_x_learning_window_avg_pm2_5,learning_window_avg_tavg,activities_x_learning_window_avg_tavg,activity_per_day_x_learning_window_avg_tavg,sessions_x_learning_window_avg_tavg,regularity_x_learning_window_avg_tavg,learning_window_avg_tmin,activities_x_learning_window_avg_tmin,activity_per_day_x_learning_window_avg_tmin,sessions_x_learning_window_avg_tmin,regularity_x_learning_window_avg_tmin,learning_window_avg_tmax,activities_x_learning_window_avg_tmax,activity_per_day_x_learning_window_avg_tmax,sessions_x_learning_window_avg_tmax,regularity_x_learning_window_avg_tmax,learning_window_avg_prcp,activities_x_learning_window_avg_prcp,activity_per_day_x_learning_window_avg_prcp,sessions_x_learning_window_avg_prcp,regularity_x_learning_window_avg_prcp,learning_window_avg_snow,activities_x_learning_window_avg_snow,activity_per_day_x_learning_window_avg_snow,sessions_x_learning_window_avg_snow,regularity_x_learning_window_avg_snow,learning_window_avg_wdir,activities_x_learning_window_avg_wdir,activity_per_day_x_learning_window_avg_wdir,sessions_x_learning_window_avg_wdir,regularity_x_learning_window_avg_wdir,learning_window_avg_wspd,activities_x_learning_window_avg_wspd,activity_per_day_x_learning_window_avg_wspd,sessions_x_learning_window_avg_wspd,regularity_x_learning_window_avg_wspd,learning_window_avg_wpgt,activities_x_learning_window_avg_wpgt,activity_per_day_x_learning_window_avg_wpgt,sessions_x_learning_window_avg_wpgt,regularity_x_learning_window_avg_wpgt,learning_window_avg_pres,activities_x_learning_window_avg_pres,activity_per_day_x_learning_window_avg_pres,sessions_x_learning_window_avg_pres,regularity_x_learning_window_avg_pres,kolokvij1,Vjezbe
81.0,43.0,30.647619047619052,13.7,1.3,4.134525462962963,99.22861111111112,31.0,32.0,35.0,356.2813888888889,10.0,12.0,1269.046111111111,15.0,0.0,0.0,0.0,2.0,2.0,0.0,39.0,25.0,8.0,40.0,16.0,23.0,7.497837485268305,0.7209302325581395,0.03159795365633463,0.06802721088435375,0.38271604938271603,SYN2023_032,2023,33.27666666666667,1031.5766666666668,249.50303871811167,1430.8966666666668,1.0514745711706288,14.68,455.08,110.06825428373872,631.24,0.4638579596749924,7.8933333333333335,244.69333333333333,59.18293055038449,339.41333333333336,0.24941318086066802,4.096666666666667,126.99666666666667,30.71614089798249,176.15666666666667,0.1294462834787842,11.723333333333334,363.42333333333335,87.8996481189621,504.1033333333334,0.3704333433644297,1.4466666666666665,44.846666666666664,10.84687156202148,62.20666666666666,0.04571170628949743,0.0,0.0,0.0,0.0,0.0,116.16666666666667,3601.166666666667,870.9987878720015,4995.166666666667,3.6706289497442066,9.826666666666666,304.62666666666667,73.67874968856988,422.5466666666666,0.31050255792958165,15.733333333333334,487.73333333333335,117.965976434888,676.5333333333334,0.49714113752633154,1016.3066666666667,31505.506666666668,7620.102221861414,43701.18666666667,32.113210953957264,15.79,6.39
72.0,56.0,23.570909090909087,6.6,1.0,7.197627314814815,172.74305555555554,20.0,17.0,21.0,1413.3472222222222,7.0,8.0,1321.725,17.0,0.0,0.0,0.0,3.0,3.0,0.0,39.0,27.0,9.0,30.0,26.0,11.0,2.778693467336683,0.35714285714285715,0.040698534852745306,0.13157894736842105,0.2777777777777778,SYN2023_033,2023,33.27666666666667,665.5333333333334,92.46565628140704,1863.4933333333336,1.3543115781165216,14.68,293.6,40.79122010050251,822.0799999999999,0.5974544916383011,7.8933333333333335,157.86666666666667,21.93315376884422,442.0266666666667,0.32124710177100296,4.096666666666667,81.93333333333334,11.383380904522612,229.41333333333333,0.1667283311134133,11.723333333333334,234.4666666666667,32.57554974874372,656.5066666666668,0.47712249025701753,1.4466666666666665,28.93333333333333,4.019843216080401,81.01333333333332,0.058877213753638205,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2323.3333333333335,322.7915577889447,6505.333333333334,4.72781313206058,9.826666666666666,196.53333333333333,27.305294472361805,550.2933333333333,0.39993093581964384,15.733333333333334,314.6666666666667,43.71811055276382,881.0666666666667,0.6403236150165262,1016.3066666666667,20326.133333333335,2824.004695477387,56913.17333333334,41.36219229441074,20.16,7.81
56.0,48.0,26.055319148936178,18.0,1.9,3.2868518518518517,78.88444444444444,12.0,16.0,17.0,1655.3725000000002,2.0,0.0,1222.4727777777778,10.0,0.0,0.0,0.0,6.0,6.0,1.0,30.0,24.0,5.0,20.0,18.0,6.0,3.6509099104174885,0.25,0.036961308587606156,0.05263157894736842,0.21428571428571427,SYN2023_034,2023,33.27666666666667,399.32000000000005,121.49011211899264,1597.2800000000002,1.2299491454335743,14.68,176.16,53.595357484928726,704.64,0.5425920100660584,7.8933333333333335,94.72,28.817848892895377,378.88,0.29174792911817127,4.096666666666667,49.16,14.95656093301031,196.64,0.15141816084722656,11.723333333333334,140.68,42.80083384979436,562.72,0.4333097410087029,1.4466666666666665,17.36,5.281649670403966,69.44,0.053470693090070236,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,424.1140345934983,5576.0,4.293672014260249,9.826666666666666,117.91999999999999,35.876274719702515,471.67999999999995,0.36320645905420984,15.733333333333334,188.8,57.44098259056849,755.2,0.5815245884450035,1016.3066666666667,12195.68,3710.4440813566966,48782.72,37.56402432630806,7.66,1.09
52.0,33.0,33.821875,13.9,1.0,3.2494560185185186,77.98694444444445,19.0,19.0,17.0,566.2241666666666,7.0,8.0,767.6994444444445,10.0,0.0,0.0,0.0,4.0,4.0,0.0,29.0,16.0,10.0,19.0,13.0,9.0,5.8471325328669685,0.5757575757575758,0.02871758054383918,0.06711409395973154,0.36538461538461536,SYN2023_035,2023,33.27666666666667,632.2566666666668,194.5730802520365,1098.13,0.9556253552304886,14.68,278.92,85.8359055824871,484.44,0.4215740823835592,7.8933333333333335,149.97333333333333,46.15336612609661,260.48,0.2266774357593706,4.096666666666667,77.83666666666667,23.953752942978348,135.19,0.11764635496126118,11.723333333333334,222.74333333333337,68.5478837269771,386.87000000000006,0.3366657692422747,1.4466666666666665,27.486666666666665,8.45885173088088,47.739999999999995,0.041544766520087345,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2207.166666666667,679.2418959013795,3833.5,3.3360256065093186,9.826666666666666,186.70666666666665,57.457822356306075,324.28,0.28219809147745967,15.733333333333334,298.93333333333334,91.99488518377365,519.2,0.4518232672230698,1016.3066666666667,19309.826666666668,5942.479774036253,33538.12,29.18586855724072,10.43,5.56
46.0,42.0,30.00243902439025,19.7,19.7,10.1953125,244.6875,11.0,9.0,16.0,888.1827777777778,1.0,4.0,911.4911111111111,9.0,0.0,0.0,0.0,7.0,7.0,1.0,23.0,21.0,7.0,16.0,14.0,3.0,1.078927203065134,0.2619047619047619,0.03225552670914955,0.04830917874396135,0.2391304347826087,SYN2023_036,2023,33.27666666666667,366.0433333333334,35.90310089399745,1397.6200000000001,1.0733564104581335,14.68,161.48,15.838651340996167,616.56,0.4735111320903154,7.8933333333333335,86.82666666666667,8.516332056194125,331.52,0.2546036241575538,4.096666666666667,45.06333333333333,4.420005108556833,172.06,0.13214014108514932,11.723333333333334,128.95666666666668,12.648623243933589,492.38000000000005,0.3781422914535966,1.4466666666666665,15.913333333333332,1.560848020434227,60.76,0.04666299530590302,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1277.8333333333335,125.33537675606641,4879.0,3.74701701937954,9.826666666666666,108.09333333333333,10.602257982120049,412.71999999999997,0.31696430912857626,15.733333333333334,173.06666666666666,16.975121328224777,660.8000000000001,0.5074869535572863,1016.3066666666667,11179.373333333335,1096.5209093231163,42684.880000000005,32.78150683135342,18.42,6.17
49.0,45.0,28.42045454545455,21.9,2.9,15.171111111111111,364.1066666666667,12.0,8.0,18.0,1689.0349999999999,1.0,2.0,1204.1855555555555,8.0,0.0,0.0,0.0,6.0,6.0,1.0,33.0,29.0,9.0,10.0,10.0,2.0,0.7909770030760217,0.26666666666666666,0.033989957512553105,0.04366812227074236,0.24489795918367346,SYN2023_037,2023,33.27666666666667,399.32000000000005,26.321078072359754,1497.4500000000003,1.1310724861593924,14.68,176.16,11.611542405155998,660.6,0.4989725762842796,7.8933333333333335,94.72,6.243445144280065,355.2,0.26829406463241917,4.096666666666667,49.16,3.2403691226014355,184.35,0.13924552594309256,11.723333333333334,140.68,9.272887066061228,527.5500000000001,0.39847560190549763,1.4466666666666665,17.36,1.144280064449978,65.1,0.04917213853482682,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,91.8851618573312,5227.5,3.9485000643749193,9.826666666666666,117.91999999999999,7.77266735022704,442.2,0.33400798249002184,15.733333333333334,188.8,12.444704848396075,708.0,0.5347753315308356,1016.3066666666667,12195.68,803.8752014061814,45733.8,34.544220419724475,14.86,4.3
58.0,37.0,33.974999999999994,17.15,1.1,3.287349537037037,78.89638888888888,19.0,19.0,18.0,1567.2855555555557,5.0,9.0,211.0725,10.0,0.0,0.0,0.0,2.0,1.0,2.0,34.0,20.0,11.0,22.0,16.0,6.0,5.779732208557637,0.5135135135135135,0.02859185132237313,0.05509641873278237,0.3275862068965517,SYN2023_038,2023,33.27666666666667,632.2566666666668,192.33022212676966,1231.236666666667,0.9514415058375033,14.68,278.92,84.8464688216261,543.16,0.4197283774124375,7.8933333333333335,149.97333333333333,45.621352899548285,292.05333333333334,0.22568501310459857,4.096666666666667,77.83666666666667,23.677636281057787,151.57666666666665,0.11713128425065525,11.723333333333334,222.74333333333337,67.75772725832404,433.7633333333334,0.3351918036692877,1.4466666666666665,27.486666666666665,8.361345928380048,53.526666666666664,0.04136287824636646,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2207.166666666667,671.4122248941122,4298.166666666667,3.321420061949012,9.826666666666666,186.70666666666665,56.795501836093045,363.58666666666664,0.28096259232785326,15.733333333333334,298.93333333333334,90.93445341464016,582.1333333333333,0.44984512747200395,1016.3066666666667,19309.826666666668,5873.980375105184,37603.34666666667,29.05808911126996,22.6,8.81
35.0,33.0,40.337500000000006,25.5,1.5,11.207789351851853,268.9869444444445,7.0,4.0,11.0,1112.7127777777778,3.0,1.0,965.8161111111111,4.0,0.0,0.0,0.0,5.0,5.0,2.0,25.0,23.0,4.0,5.0,5.0,1.0,0.6245656284433465,0.21212121212121213,0.024191109767160567,0.03773584905660377,0.2,SYN2023_039,2023,33.27666666666667,232.9366666666667,20.78346222916643,1098.13,0.8049994960185466,14.68,102.75999999999999,9.168623425548327,484.44,0.3551254913819171,7.8933333333333335,55.25333333333334,4.929904693846148,260.48,0.19094849309545409,4.096666666666667,28.676666666666666,2.558637191189576,135.19,0.09910291301280112,11.723333333333334,82.06333333333335,7.321991050784166,386.87000000000006,0.2836004435036791,1.4466666666666665,10.126666666666665,0.9035382758147079,47.739999999999995,0.034996472129825616,0.0,0.0,0.0,0.0,0.0,116.16666666666667,813.1666666666667,72.55370717083542,3833.5,2.810200584618486,9.826666666666666,68.78666666666666,6.137398242169952,324.28,0.23771797197863115,15.733333333333334,110.13333333333334,9.826499220841985,519.2,0.38060679366999295,1016.3066666666667,7114.146666666667,634.7502119578294,33538.12,24.5855861304304,10.65,8.55
53.0,49.0,23.520833333333332,18.65,2.7,2.1517476851851853,51.64194444444445,6.0,10.0,15.0,1382.0958333333333,0.0,1.0,1107.6019444444444,9.0,0.0,0.0,0.0,5.0,5.0,0.0,33.0,33.0,3.0,15.0,11.0,3.0,2.788431023446703,0.12244897959183673,0.04078164825828377,0.050890585241730284,0.11320754716981132,SYN2023_040,2023,33.175,199.04999999999998,92.50619920284436,1625.5749999999998,1.352931180968564,14.129999999999999,84.78,39.40053036130191,692.37,0.5762446898895497,6.695,40.17,18.668545701975678,328.055,0.2730331350892099,2.285,13.71,6.371564888575716,111.965,0.09318606627017843,10.344999999999999,62.06999999999999,28.846318937556138,506.905,0.42188615123194556,1.765,10.59,4.92158075638343,86.485,0.07197960917587086,0.0,0.0,0.0,0.0,0.0,107.26500000000001,643.5900000000001,299.1010537300106,5255.985000000001,4.3744435004248095,10.98,65.88,30.6169726374448,538.02,0.44778249787595586,18.105,108.63,50.48454367950256,887.145,0.7383517417162277,1009.985,6059.91,2816.2735072158184,49489.265,41.18885301614274,17.84,7.86
70.0,49.0,26.90416666666667,15.649999999999999,1.0,5.19380787037037,124.65138888888887,12.0,14.0,13.0,1471.1702777777778,12.0,5.0,1179.161388888889,10.0,0.0,0.0,0.0,4.0,4.0,0.0,42.0,27.0,9.0,24.0,18.0,3.0,2.310443570401899,0.24489795918367346,0.03583694191428998,0.060060060060060066,0.17142857142857143,SYN2023_041,2023,33.27666666666667,399.32000000000005,76.8838605444072,1630.5566666666668,1.192533970434523,14.68,176.16,33.917311613499876,719.3199999999999,0.526086307301777,7.8933333333333335,94.72,18.23710124903899,386.77333333333337,0.2828729281767956,4.096666666666667,49.16,9.465117160079778,200.73666666666668,0.1468120053755413,11.723333333333334,140.68,27.086100123678264,574.4433333333334,0.42012841570852627,1.4466666666666665,17.36,3.342441698514747,70.88666666666666,0.05184410930267284,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1394.0,268.3965280950206,5692.166666666667,4.16305808571002,9.826666666666666,117.91999999999999,22.703958818482658,481.50666666666666,0.35215768254442287,15.733333333333334,188.8,36.350978840989875,770.9333333333334,0.5638345527848291,1016.3066666666667,12195.68,2348.119203556586,49799.02666666667,36.42132298043901,14.95,8.8
55.0,45.0,28.754545454545454,16.549999999999997,2.8,9.181481481481482,220.35555555555555,19.0,13.0,17.0,215.32805555555555,6.0,5.0,1292.0697222222223,8.0,0.0,0.0,0.0,7.0,6.0,2.0,35.0,28.0,13.0,13.0,11.0,4.0,2.069382815651472,0.4222222222222222,0.03360831041857623,0.05698005698005699,0.34545454545454546,SYN2023_042,2023,33.27666666666667,632.2566666666668,68.86216216216216,1497.4500000000003,1.1183725430288218,14.68,278.92,30.37853973376361,660.6,0.4933699969446991,7.8933333333333335,149.97333333333333,16.334328358208953,355.2,0.26528159690396175,4.096666666666667,77.83666666666667,8.477571601452198,184.35,0.1376820450147673,11.723333333333334,222.74333333333337,24.260064542154094,527.5500000000001,0.39400142580710873,1.4466666666666665,27.486666666666665,2.9937071399757964,65.1,0.04862002240554028,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2207.166666666667,240.3933037515127,5227.5,3.9041653936246057,9.826666666666666,186.70666666666665,20.335135135135133,442.2,0.3302576637132091,15.733333333333334,298.93333333333334,32.5582896329165,708.0,0.5287707505855994,1016.3066666666667,19309.826666666668,2103.127551432029,45733.8,34.15634993380181,15.64,9.0
32.0,30.0,43.62758620689656,28.6,1.4,23.145625,555.495,9.0,3.0,7.0,1031.5194444444444,1.0,2.0,1079.0777777777778,4.0,0.0,0.0,0.0,6.0,5.0,2.0,20.0,19.0,7.0,6.0,6.0,0.0,0.3888423838198364,0.3,0.022407664966774838,0.03378378378378378,0.28125,SYN2023_043,2023,33.27666666666667,299.49,12.939378392244757,998.3000000000002,0.7456523978777108,14.68,132.12,5.708206194475198,440.4,0.32894452171225463,7.8933333333333335,71.04,3.0692625496179087,236.8,0.1768711688044094,4.096666666666667,36.87,1.5929576323819297,122.9,0.09179673414722092,11.723333333333334,105.51,4.5585288796478824,351.70000000000005,0.26269252562715706,1.4466666666666665,13.02,0.5625253152593632,43.4,0.0324164219852676,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1045.5,45.170523587070996,3485.0,2.603023746973677,9.826666666666666,88.44,3.821024491669592,294.8,0.22019265440684074,15.733333333333334,141.60000000000002,6.117786838765426,472.0,0.3525472621439241,1016.3066666666667,9146.76,395.1831069586585,30489.2,22.77305929016638,11.23,7.74
64.0,53.0,25.050000000000008,10.7,1.0,8.180891203703704,196.3413888888889,16.0,11.0,9.0,2128.9644444444443,9.0,8.0,1157.1275,11.0,0.0,0.0,0.0,3.0,3.0,0.0,40.0,34.0,12.0,21.0,16.0,4.0,1.9557771398740007,0.3018867924528302,0.0383877159309021,0.08547008547008547,0.25,SYN2023_044,2023,33.27666666666667,532.4266666666667,65.08174395787384,1763.6633333333336,1.2774152271273191,14.68,234.88,28.71080841335033,778.04,0.5635316698656428,7.8933333333333335,126.29333333333334,15.437600890738779,418.3466666666667,0.3030070377479206,4.096666666666667,65.54666666666667,8.012167016350489,217.12333333333333,0.1572616762635956,11.723333333333334,187.57333333333335,22.928227336456203,621.3366666666667,0.4500319897632757,1.4466666666666665,23.146666666666665,2.8293575956843875,76.67333333333333,0.05553422904670503,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1858.6666666666667,227.19611108202974,6156.833333333334,4.459373000639794,9.826666666666666,157.22666666666666,19.218770027828512,520.8133333333333,0.3772232885476646,15.733333333333334,251.73333333333335,30.770893667350947,833.8666666666667,0.6039667306461931,1016.3066666666667,16260.906666666668,1987.669345768213,53864.253333333334,39.01369161868202,17.43,7.5
66.0,55.0,23.390740740740743,4.4,1.7,7.2079050925925925,172.9897222222222,24.0,18.0,26.0,1136.0380555555557,12.0,6.0,240.33166666666668,7.0,0.0,0.0,0.0,6.0,6.0,3.0,41.0,32.0,15.0,19.0,17.0,6.0,3.3296775820014997,0.43636363636363634,0.04099916483182749,0.18518518518518517,0.36363636363636365,SYN2023_045,2023,33.27666666666667,798.6400000000001,110.80057100373658,1830.216666666667,1.3643155417204464,14.68,352.32,48.87966690378202,807.4,0.6018677397312276,7.8933333333333335,189.44,26.28225504726517,434.1333333333333,0.3236200744058917,4.096666666666667,98.32,13.64057916093281,225.31666666666666,0.16795991192771997,11.723333333333334,281.36,39.034920186330915,644.7833333333334,0.48064687571179104,1.4466666666666665,34.72,4.816933568628836,79.56666666666666,0.0593121251233771,0.0,0.0,0.0,0.0,0.0,116.16666666666667,2788.0,386.7975457758409,6389.166666666667,4.762736314630628,9.826666666666666,235.83999999999997,32.719631705801405,540.4666666666667,0.40288512641409147,15.733333333333334,377.6,52.38692729015693,865.3333333333334,0.6450535266874192,1016.3066666666667,24391.36,3383.973524438671,55896.86666666667,41.66772454635183,12.93,10.0
49.0,41.0,31.3,20.8,1.1,5.286412037037037,126.87388888888889,11.0,11.0,14.0,2169.0086111111113,0.0,3.0,1179.8383333333334,10.0,0.0,0.0,0.0,5.0,4.0,2.0,33.0,27.0,6.0,11.0,10.0,3.0,2.0808064000560487,0.2682926829268293,0.030959752321981428,0.04587155963302752,0.22448979591836735,SYN2023_046,2023,33.27666666666667,366.0433333333334,69.2423009725318,1364.3433333333335,1.0302373581011355,14.68,161.48,30.546237952822793,601.88,0.4544891640866873,7.8933333333333335,86.82666666666667,16.424498517775746,323.62666666666667,0.24437564499484007,4.096666666666667,45.06333333333333,8.52437021889628,167.96333333333334,0.12683178534571726,11.723333333333334,128.95666666666668,24.393987029990413,480.6566666666667,0.362951496388029,1.4466666666666665,15.913333333333332,3.0102332587477503,59.313333333333325,0.044788441692466464,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1277.8333333333335,241.72034347317765,4762.833333333334,3.596491228070176,9.826666666666666,108.09333333333333,20.447390891217438,402.8933333333333,0.3042311661506708,15.733333333333334,173.06666666666666,32.738020694215166,645.0666666666667,0.4871001031991745,1016.3066666666667,11179.373333333335,2114.7374164196294,41668.573333333334,31.46460268317854,11.85,8.85
58.0,45.0,27.763636363636362,18.4,1.1,6.0633333333333335,145.52,11.0,11.0,18.0,1560.3574999999998,5.0,4.0,937.1813888888889,11.0,0.0,0.0,0.0,2.0,2.0,0.0,33.0,27.0,7.0,23.0,16.0,4.0,1.8141836173721826,0.24444444444444444,0.0347661188369153,0.051546391752577324,0.1896551724137931,SYN2023_047,2023,33.27666666666667,366.0433333333334,60.36998350742167,1497.4500000000003,1.1569005478297516,14.68,161.48,26.63221550302364,660.6,0.5103666245259166,7.8933333333333335,86.82666666666667,14.319956019791094,355.2,0.2744205646860514,4.096666666666667,45.06333333333333,7.432105552501374,184.35,0.142425200168563,11.723333333333334,128.95666666666668,21.268279274326556,527.5500000000001,0.4075747998314371,1.4466666666666665,15.913333333333332,2.6245189664650908,65.1,0.050294985250737466,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1277.8333333333335,210.7476635514019,5227.5,4.038664138221661,9.826666666666666,108.09333333333333,17.82737768004398,442.2,0.34163506110408765,15.733333333333334,173.06666666666666,28.54315557998901,708.0,0.5469869363674674,1016.3066666666667,11179.373333333335,1843.7669048927985,45733.8,35.3330383480826,19.73,6.94
61.0,48.0,27.44255319148937,22.0,2.5,8.249965277777777,197.99916666666667,17.0,13.0,21.0,1304.991388888889,5.0,2.0,1127.786111111111,8.0,0.0,0.0,0.0,4.0,4.0,1.0,40.0,31.0,13.0,17.0,13.0,3.0,2.0606147332269917,0.3541666666666667,0.035158587672052655,0.043478260869565216,0.2786885245901639,SYN2023_048,2023,33.27666666666667,565.7033333333334,68.57038960601687,1597.2800000000002,1.1699606024336724,14.68,249.56,30.249824283772238,704.64,0.516128067025733,7.8933333333333335,134.18666666666667,16.265118960938388,378.88,0.27751845202473563,4.096666666666667,69.64333333333333,8.441651690453243,196.64,0.1440330141631757,11.723333333333334,199.29666666666668,24.15727338919777,562.72,0.41217584280869735,1.4466666666666665,24.59333333333333,2.9810226474017143,69.44,0.05086275683223617,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1974.8333333333335,239.37474484320222,5576.0,4.084255934570117,9.826666666666666,167.0533333333333,20.248974111843904,471.67999999999995,0.3454917215240374,15.733333333333334,267.4666666666667,32.42033846943801,755.2,0.5531617793736284,1016.3066666666667,17277.213333333333,2094.2164908101468,48782.72,35.73190704169159,16.26,3.21
75.0,62.0,20.15081967213115,11.7,1.3,11.147766203703704,267.5463888888889,26.0,15.0,24.0,901.6283333333333,7.0,8.0,1255.888888888889,14.0,0.0,0.0,0.0,7.0,7.0,1.0,35.0,32.0,12.0,33.0,23.0,13.0,2.332305820278311,0.41935483870967744,0.04727949155169741,0.07874015748031496,0.3466666666666667,SYN2023_049,2023,33.27666666666667,865.1933333333334,77.61136334612793,2063.1533333333336,1.5733038805353177,14.68,381.68,34.2382494416856,910.16,0.694062935978918,7.8933333333333335,205.22666666666666,18.409667274730136,489.38666666666666,0.3731927866480649,4.096666666666667,106.51333333333334,9.554679510406814,253.99333333333334,0.19368831705678705,11.723333333333334,304.8066666666667,27.342398566396067,726.8466666666667,0.554273239291066,1.4466666666666665,37.61333333333333,3.3740690866692895,89.69333333333333,0.06839766444478891,0.0,0.0,0.0,0.0,0.0,116.16666666666667,3020.3333333333335,270.9361927889971,7202.333333333334,5.492300935255516,9.826666666666666,255.4933333333333,22.918791860601534,609.2533333333333,0.4645998036480132,15.733333333333334,409.0666666666667,36.69494490571209,975.4666666666667,0.7438640004133726,1016.3066666666667,26423.973333333335,2370.337953854316,63011.013333333336,48.05046246060043,14.93,8.69
83.0,51.0,23.926,17.549999999999997,1.1,2.217800925925926,53.227222222222224,20.0,30.0,23.0,750.2738888888889,12.0,5.0,1034.5780555555555,13.0,0.0,0.0,0.0,4.0,4.0,0.0,42.0,27.0,9.0,37.0,20.0,11.0,9.017941946998715,0.39215686274509803,0.04011875150445318,0.05390835579514826,0.24096385542168675,SYN2023_050,2023,33.175,663.5,299.1702240916823,1691.925,1.3309395811602343,14.129999999999999,282.59999999999997,127.42351971109183,720.63,0.5668779587579235,6.695,133.9,60.37512133515639,341.445,0.26859504132231404,2.285,45.7,20.605997348892064,116.53500000000001,0.09167134718767553,10.344999999999999,206.89999999999998,93.29060944170169,527.5949999999999,0.41502848431356815,1.765,35.3,15.91666753645273,90.015,0.07080959640535986,0.0,0.0,0.0,0.0,0.0,107.26500000000001,2145.3,967.3095429448173,5470.515,4.303337880125171,10.98,219.60000000000002,99.01700257804589,559.98,0.44050389151889596,18.105,362.1,163.26983895041172,923.355,0.7263499959881249,1009.985,20199.7,9107.986097339497,51509.235,40.51933723822515,18.83,7.21
67.0,46.0,24.928888888888892,2.7,1.1,2.1944328703703704,52.66638888888889,12.0,27.0,30.0,195.0102777777778,8.0,4.0,931.6830555555556,10.0,0.0,0.0,0.0,5.0,4.0,0.0,26.0,18.0,5.0,36.0,24.0,7.0,5.468383272063671,0.2608695652173913,0.03856702091189578,0.27027027027027023,0.1791044776119403,SYN2023_051,2023,33.175,398.09999999999997,181.41361505071228,1526.05,1.2794609187521424,14.129999999999999,169.56,77.26825563425967,649.9799999999999,0.5449520054850874,6.695,80.34,36.61082600646628,307.97,0.25820620500514224,2.285,27.42,12.49525577666549,105.11000000000001,0.08812564278368186,10.344999999999999,124.13999999999999,56.57042494949867,475.86999999999995,0.3989758313335618,1.765,21.18,9.651696475192379,81.19,0.06807079190949605,0.0,0.0,0.0,0.0,0.0,107.26500000000001,1287.1800000000003,586.5661316779098,4934.1900000000005,4.136891498114502,10.98,131.76,60.042848327259115,505.08000000000004,0.4234658896126157,18.105,217.26,99.00507914071277,832.83,0.6982559136098732,1009.985,12119.82,5522.9850790352275,46459.31,38.95211261570106,15.93,6.87
63.0,53.0,25.017307692307693,16.35,1.0,8.284421296296296,198.82611111111112,17.0,15.0,23.0,731.7172222222223,10.0,7.0,1274.295,11.0,0.0,0.0,0.0,9.0,9.0,4.0,42.0,33.0,10.0,12.0,11.0,3.0,2.0520443603707315,0.32075471698113206,0.03843595239855126,0.05763688760806916,0.2698412698412698,SYN2023_052,2023,33.27666666666667,565.7033333333334,68.28519616527005,1763.6633333333336,1.2790203759824574,14.68,249.56,30.124011210242337,778.04,0.5642397812107325,7.8933333333333335,134.18666666666667,16.197470151192974,418.3466666666667,0.3033877842658979,4.096666666666667,69.64333333333333,8.406541729652096,217.12333333333333,0.15745928499273165,11.723333333333334,199.29666666666668,24.05680005141288,621.3366666666667,0.4505974819523493,1.4466666666666665,24.59333333333333,2.968624174669658,76.67333333333333,0.05560401113657081,0.0,0.0,0.0,0.0,0.0,116.16666666666667,1974.8333333333335,238.37915319639998,6156.833333333334,4.464976470298371,9.826666666666666,167.0533333333333,20.164755914576386,520.8133333333333,0.37769729223643034,15.733333333333334,267.4666666666667,32.28549793649951,833.8666666666667,0.6047256510705398,1016.3066666666667,17277.213333333333,2085.50636374051,53864.253333333334,39.0627146623303,13.11,7.72
